,tweet_processed,finer_updated,idx,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_combined
4970,take care famili communiti effect present fewer opportun graft massiv social spend entir industri base around yet number increas theyr farm anim system,"['money_aid_resource_allocation', 'government_critique']",137012,0.117079921066761,0.2292207181453704,0.6536993384361267,0.8829200565814972
4971,seen camp violenc trend like nigeria norway mani like absolut denial get kill,['societal_critique'],137014,0.0065761329606175,0.8983212113380432,0.0951026231050491,0.9934238344430923
4972,thank help direct 20 year tripl time enabl,['solutions_interventions'],137022,0.0993470251560211,0.4898938834667206,0.4107591211795807,0.9006530046463013
4973,new york accustom still acclimatis,,137024,0.0403999686241149,0.1950778514146804,0.7645221948623657,0.9596000462770462
4974,seattl angeles…befor use sleep cardboard use newspap blanket tent 30 long poop street exercis swing hammer pass shoot drug harass cop,"['harmful_generalization', 'not_in_my_backyard']",137033,0.1037840619683265,0.2479920834302902,0.648223876953125,0.8962159603834152
4975,heaven earth next time someon bitch go would rather anywher els,['societal_critique'],137053,0.3019226193428039,0.3817063868045807,0.3163709640502929,0.6980773508548737
4976,never heard issu everywher,['personal_interaction_observation_of_homelessness'],137062,0.0286048371344804,0.4122054576873779,0.5591896176338196,0.9713950753211976
4977,saw mani drug dirti syring mani confer move away compar 80s it pretti sad place see,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",137069,0.0077853179536759,0.8918270468711853,0.1003877073526382,0.9922147542238235
4978,due liber allow public fece dirti needl street everywher want american rite pay tax,"['harmful_generalization', 'government_critique']",137144,0.0061617279425263,0.9180861115455629,0.0757521465420723,0.993838258087635
4979,offici state freedom accord high tax crime pervert fire mass shoot congrat democrat great job,"['harmful_generalization', 'government_critique']",137162,0.6716594099998474,0.1020339205861091,0.2263067364692688,0.3283406570553779
4980,could agre dc metro best bart scari hell robber etc welcom,"['harmful_generalization', 'not_in_my_backyard']",137215,0.5799670815467834,0.2388829290866851,0.1811499446630478,0.4200328737497329
4981,think polit polic disgust shit rich libertarian asshol push arm robo cop sweep tougher das,"['government_critique', 'solutions_interventions']",137236,0.0081254672259092,0.8660770058631897,0.1257975697517395,0.9918745756149292
4982,back blue kevin mean back democrat cowardth american need get removedlook cesspit junki sleep street tyrant like make million,['government_critique'],137242,0.0091964472085237,0.8959515690803528,0.0948520526289939,0.9908036217093468
4983,isnt coincid that mani lol,,137268,0.0562695823609828,0.4484387636184692,0.4952915906906128,0.943730354309082
4984,sound like prioriti communist indoctrin children make easier kill babi put stupid polici make problem worst steve go turn arizona anoth oregon washington,['government_critique'],137281,0.0075759794563055,0.8959590196609497,0.0964649692177772,0.992423988878727
4985,trend polit figur antifa trend atlanta trend unit state massshoot 4009 tweet trend unit state monterey park trend happi lunar new year yearoftherabbit feed hungri hous heal sick eat marijuana,['solutions_interventions'],137296,0.0814884752035141,0.1873029768466949,0.7312086224555969,0.918511599302292
4986,live texa spin cal map everi poop street pot hole raggedi school belong looney bin texa solid exact cali lose big busi it garbag crimin happen,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",137344,0.0211867708712816,0.8284797072410583,0.1503335535526275,0.978813260793686
4987,hotel room solv problem alreadi tri move everyon indoor die insid hotel room due drug overdos plan tire look solv larger issu,"['harmful_generalization', 'government_critique', 'not_in_my_backyard']",137353,0.0063135870732367,0.8775116801261902,0.1161747723817825,0.9936864525079728
4988,better hotel street children shouldn't expos shoot drug it sad countri problem don't forget move state,"['harmful_generalization', 'government_critique']",137366,0.0064405612647533,0.9039307832717896,0.0896286442875862,0.9935594275593758
4989,live within budget actual talk give million dollar repar never slave ca kind money enough money deal whomeless pop man hurt cs irrepar shame,"['money_aid_resource_allocation', 'government_critique', 'deserving_undeserving_of_resources']",137403,0.0165138505399227,0.7492600083351135,0.2342260628938675,0.983486071228981
4990,use favorit vacat place us time homeless polici render shithol desir visit would love see chang though,['government_critique'],137408,0.1047501936554908,0.5656221508979797,0.3296277225017547,0.8952498733997345
4991,free state outlaw gas lawn mowersga dirt bikesga carsnew hous must solar panelsoutlaw pre 2011 semi trucksbut free steal whatev want 900 dollar best freedom freedom leav,"['harmful_generalization', 'government_critique']",137427,0.0770334750413894,0.4567093253135681,0.4662571549415588,0.922966480255127
4992,spent tax payer money boulder put bridg prevent seek shelter bad curb appeal californian heartless monster claim state love,"['government_critique', 'not_in_my_backyard']",137461,0.0092256749048829,0.8577333092689514,0.1330410093069076,0.9907743185758592
4993,rest marxist peers…‍♂️ •in 2019 oakland citi council mayor libbi schaaf want dock cruis ship popul nyc mayor “superfly” adam want 2022 •night club hanger mayor london breed instruct citizen have⤵️,"['government_critique', 'solutions_interventions']",137495,0.0193681176751852,0.5168704390525818,0.4637614488601684,0.9806318879127502
4994,expens 2018 2020 13 billion 2021 2022 72 billion money spent losangel sanfrancisco immigrationreform,"['money_aid_resource_allocation', 'government_critique']",137577,0.0139285931363701,0.6558362245559692,0.3302351534366607,0.98607137799263
4995,salt lake citi liter everywher bad,['personal_interaction_observation_of_homelessness'],137630,0.0062231910414993,0.9289008378982544,0.0648759976029396,0.993776835501194
4996,fact unless either lie florida poor move imagin republican move complain street shitter crimethat like decid your minor happi ur intern,"['harmful_generalization', 'government_critique']",137652,0.0121366856619715,0.777389645576477,0.2104736417531967,0.9878632873296738
4997,florida 2100 new york 15500 1 florida third largest popul america point new york 2 million fewer resid 13000 point your bald face liar that,['societal_critique'],137687,0.0193278957158327,0.6892045736312866,0.2914675772190094,0.980672150850296
4998,exorc lol problem real piec work asham,"['government_critique', 'solutions_interventions']",137699,0.0056799766607582,0.9455786943435668,0.0487413182854652,0.994320012629032
4999,money tree alway build piss money away bs noth take care,"['money_aid_resource_allocation', 'government_critique']",137702,0.0065363100729882,0.9128453731536864,0.0806182697415351,0.9934636428952216
5000,bless natur left crime bad longer enjoy without worri car back trailheadhomeless encampmentbathroom would caution away sad,['not_in_my_backyard'],137757,0.0165743790566921,0.8753267526626587,0.1080988869071006,0.9834256395697594
5001,doesn't entir countri combin state also highest cost live kinda make wash except fact hold ton debt they'r actual upsid,['government_critique'],137761,0.0163249261677265,0.6789771318435669,0.3046979308128357,0.9836750626564026
5002,right boast live squander sanctuari citi mani reason nobodi visit move,"['government_critique', 'not_in_my_backyard']",137776,0.0077225426211953,0.8715142607688904,0.1207631677389144,0.9922774285078048
5003,newsom quit sleazebag turn shithol encampmentsshit everywher la small town drug rampant bureaucrat theft roof noth well state,"['harmful_generalization', 'government_critique']",137777,0.0064701330848038,0.9327989816665648,0.0607308559119701,0.9935298375785352
5004,citi way downhil way covid everywher drug everywher feci everywher yes fail govern along entir state,"['harmful_generalization', 'government_critique']",137802,0.0056631588377058,0.94507896900177,0.0492578707635402,0.9943368397653104
5005,nice free ride illeg crowd la super fast,['deserving_undeserving_of_resources'],137804,0.392490804195404,0.1210915297269821,0.4864177107810974,0.6075092405080795
5006,would use pizza feed borough state there left,['solutions_interventions'],137847,0.1444685161113739,0.3033864200115204,0.5521451234817505,0.8555315434932709
5007,live silicon valley averag home worth 25 mill along camp sound wall pretti pathet born rais break heart commi done,"['government_critique', 'not_in_my_backyard']",137849,0.0122585324570536,0.8987636566162109,0.0889777690172195,0.9877414256334304
5008,thing silverdal baptist better corn roll grace baptist stewart height baptist book act democrat jack daniel truman capot gold truth lyndal cooli leper babe ruth holi spirit chattanooga super bowl banana pud rat pataya cockroach,,137854,0.0739778131246566,0.1886708736419677,0.7373512983322144,0.926022171974182
5009,actual live storag unit las vega almost bad come,['solutions_interventions'],137921,0.0083753243088722,0.8563252091407776,0.1352995038032531,0.9916247129440308
5010,addict fentanyl crystal meth becam lot bus ticket nevada counti within ca it shitshow,['harmful_generalization'],137925,0.0108331898227334,0.8213363289833069,0.1678304821252823,0.9891668111085892
5011,meryl streep call god well like mani day highest reput among mani particular hollywood compar equat dont laugh dont feed sexual predat either,['harmful_generalization'],137959,0.6323335766792297,0.0353518240153789,0.3323145806789398,0.3676664046943187
5012,run democrat sinc late 90 alreadi strictest gun law good polic told enforc law situat control citi public restroom problem like,"['government_critique', 'solutions_interventions']",137977,0.0128915188834071,0.7937365770339966,0.1933719515800476,0.9871085286140442
5013,wtf… “unhoused” saw understood ridicul term,['harmful_generalization'],138042,0.0044829742982983,0.9396964311599731,0.055820669978857,0.9955171011388302
